telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
0,1,1,1,0,4,8,7,0
0,1,1,1,2,1,75,2,0
0,1,0,1,5,1,22,20,0
0,1,0,3,5,1,111,7,0
0,1,0,1,5,9,61,12,0
0,1,1,1,0,1,88,17,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,5,7,12,0
0,1,0,1,5,1,58,18,0
0,1,0,0,5,9,58,18,0
0,1,1,1,0,0,51,35,0
0,0,0,1,5,1,58,4,0
0,1,0,1,2,1,126,21,0
0,1,1,1,0,1,41,21,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,1,5,58,20,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,4,58,18,0
0,1,0,1,2,1,61,0,0
0,0,1,2,5,1,58,18,0
0,1,1,1,5,1,58,22,0
0,1,0,1,5,9,61,12,0
0,1,1,1,2,1,58,31,0
0,1,0,1,5,1,72,9,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,18,18,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,9,58,18,0
0,1,0,0,5,1,27,18,0
1,1,0,3,5,1,33,12,0
0,1,1,1,5,1,22,22,0
0,0,0,1,2,2,49,16,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,33,12,0
0,0,1,1,5,9,61,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,1,1,0,1,58,18,0
0,1,1,1,5,1,41,22,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,1,1,0,9,58,31,0
0,1,1,1,6,4,58,18,0
0,1,0,1,5,2,58,20,0
0,1,1,1,5,1,89,1,0
0,1,0,1,1,1,58,18,0
0,1,0,1,5,1,30,3,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,61,1,0
0,1,1,1,0,1,58,31,0
0,1,1,3,6,9,30,11,0
0,1,1,1,2,8,61,18,0
0,1,0,1,2,5,53,17,0
0,1,0,1,5,1,72,28,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,61,22,0
0,1,1,1,5,1,44,7,0
0,1,1,1,5,1,58,18,0
0,1,0,1,1,1,22,6,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,0,1,58,18,0
0,1,1,1,2,4,99,25,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,75,31,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,22,18,0
0,0,0,1,5,1,72,18,0
0,1,0,1,5,1,75,25,0
0,1,0,3,5,1,35,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,2,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,3,4,7,22,22,0
0,1,0,1,5,1,22,31,0
0,1,0,1,5,1,39,18,0
0,1,0,1,2,1,6,7,0
0,0,0,0,6,2,49,16,0
0,1,1,1,5,1,89,22,0
0,1,1,1,1,9,75,22,0
0,1,0,1,0,1,75,18,0
0,1,1,1,5,1,59,17,0
0,1,0,1,0,4,11,23,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,31,0
0,1,0,1,0,1,22,18,0
0,1,0,1,5,1,58,12,0
0,1,1,1,2,4,15,16,0
0,1,0,1,5,1,39,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,5,9,13,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,39,20,0
0,1,1,1,5,1,58,22,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,58,18,0
0,1,1,1,5,1,61,22,0
0,1,1,3,5,1,66,22,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,111,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,4,0
0,0,0,1,5,1,75,18,0
0,1,1,1,0,1,59,6,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,4,58,18,0
1,1,0,1,5,1,61,22,0
0,1,1,1,5,1,61,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,3,0,1,79,16,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,22,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,3,1,22,18,0
0,0,0,1,5,1,75,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,9,22,12,0
0,1,1,1,5,1,58,18,0
0,1,1,2,5,1,58,18,0
0,1,1,1,5,1,58,12,0
0,1,0,1,5,1,45,12,0
0,1,0,1,5,1,61,5,0
0,1,0,1,6,1,58,18,0
0,1,1,1,2,4,1,7,0
0,1,1,1,0,0,22,26,0
0,1,1,1,0,1,22,18,0
0,1,0,1,0,1,75,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,39,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,9,124,22,0
0,1,1,1,2,1,53,35,0
0,1,0,1,4,1,75,22,0
0,0,0,1,5,1,58,18,0
0,1,1,1,4,1,103,27,0
0,0,1,1,5,1,45,22,0
1,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,22,5,0
0,1,0,0,0,1,118,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,2,58,20,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,39,18,0
0,1,1,1,6,9,119,12,0
0,1,1,1,5,1,61,9,0
0,1,1,1,5,5,61,22,0
0,1,0,1,5,1,22,12,0
0,1,0,1,2,1,118,1,0
0,1,1,3,2,9,51,16,0
0,1,0,1,0,1,58,25,0
0,1,1,1,5,1,39,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,6,4,58,7,0
0,1,0,1,5,1,61,3,0
0,0,1,1,5,1,75,18,0
0,1,0,0,5,1,41,18,0
0,1,1,1,6,4,126,18,0
0,1,1,1,5,1,21,12,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,1,1,58,12,0
0,1,1,1,1,1,75,22,0
0,1,1,1,5,1,22,18,0
0,1,1,1,6,4,69,18,0
0,1,0,0,5,1,41,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,79,18,0
0,1,0,1,5,1,48,9,0
0,0,1,0,2,6,27,3,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,111,18,0
0,1,0,1,5,9,58,18,0
0,1,1,1,1,1,23,28,0
0,1,0,1,2,1,119,12,0
0,1,0,0,5,1,1,4,0
0,1,0,1,0,0,58,5,0
1,1,1,1,3,1,58,31,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,1,25,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,4,23,31,0
0,1,1,1,5,5,58,11,0
0,1,1,3,2,9,58,31,0
0,1,1,1,5,1,75,18,0
0,0,0,1,5,1,22,18,0
0,1,0,1,5,1,22,18,0
0,1,0,1,5,1,22,18,0
0,0,0,1,0,1,50,5,0
0,1,1,1,0,0,58,18,0
0,1,0,1,0,1,58,12,0
0,1,1,1,2,1,53,17,0
1,1,0,1,2,1,61,22,0
0,1,0,1,5,1,58,6,0
0,1,0,1,5,1,58,12,0
0,0,0,1,5,1,22,29,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,9,61,18,0
0,1,0,1,5,9,53,17,0
0,1,1,1,5,0,78,31,0
0,1,0,1,5,1,58,7,0
0,1,0,1,5,1,58,22,0
0,1,0,0,5,1,13,18,0
0,1,0,1,5,1,58,22,0
0,1,0,0,5,1,58,18,0
0,1,1,1,0,1,58,18,0
0,1,1,1,0,1,30,24,0
0,1,1,0,5,1,29,9,0
0,1,0,1,2,4,66,6,0
0,1,1,1,5,1,51,17,0
0,0,0,1,5,1,58,22,0
0,1,1,1,0,0,58,18,0
0,1,1,1,5,5,58,11,0
0,0,0,1,5,9,58,22,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,4,18,0
0,0,0,1,5,1,58,22,0
0,1,0,1,5,1,58,12,0
0,1,1,1,5,1,22,31,0
0,1,1,1,5,1,49,18,0
0,0,0,1,5,1,58,22,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,9,58,18,0
0,1,0,1,5,1,58,12,0
0,1,1,0,6,4,51,7,0
1,0,0,0,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,5,41,22,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,75,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,4,1,18,0
0,0,0,1,5,1,58,18,0
0,1,1,3,0,1,112,31,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,1,22,18,0
0,1,1,1,0,10,58,5,0
0,1,1,1,5,1,69,20,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,61,12,0
0,1,0,4,0,1,112,31,0
0,1,1,1,0,6,22,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,5,67,26,0
0,1,1,1,2,4,42,25,0
0,1,1,1,2,2,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,33,12,0
0,1,0,1,2,1,20,7,0
0,1,1,1,0,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,3,5,4,51,16,0
0,1,1,0,1,1,72,18,0
0,1,0,1,5,1,58,18,0
0,0,0,0,6,2,49,15,0
0,1,0,1,0,1,24,20,0
0,1,0,1,5,1,22,18,0
0,0,1,1,1,1,13,13,0
0,1,0,1,6,9,26,7,0
0,1,0,1,5,1,22,18,0
0,1,1,1,5,9,75,12,0
0,0,1,1,0,1,41,22,0
0,1,0,1,2,4,119,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,5,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,1,1,38,7,0
0,0,0,1,5,1,75,18,0
0,1,1,1,5,1,51,1,0
0,1,0,1,5,1,58,18,0
0,1,0,1,3,1,61,18,0
0,0,0,1,0,1,8,13,0
0,0,0,3,6,1,75,18,1
0,1,1,1,2,1,58,7,0
0,1,0,1,5,1,11,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,85,17,0
0,1,1,1,0,4,8,7,0
0,1,0,1,0,1,35,22,0
0,1,0,1,5,1,52,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,1,31,12,0
0,0,0,1,0,1,8,13,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,110,30,0
0,0,0,1,2,1,61,12,0
0,1,1,1,6,1,33,18,0
0,1,1,1,2,0,4,22,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,17,0
0,1,1,1,5,4,69,18,0
0,0,0,1,5,1,75,18,0
0,1,0,1,5,1,22,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,1,58,31,0
0,1,1,1,5,9,18,18,0
0,1,0,1,5,1,58,12,0
0,0,1,1,5,1,58,36,0
0,1,0,1,5,1,39,18,0
0,1,0,1,2,9,58,18,0
0,1,1,1,2,0,75,26,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,0,18,0
0,1,1,1,2,4,51,16,0
0,1,0,1,2,1,41,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,1,18,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,4,1,61,22,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,58,18,0
0,1,0,1,1,5,61,15,0
0,1,1,1,5,2,51,16,0
0,1,0,1,5,9,18,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,10,58,5,0
0,1,1,1,5,1,61,7,0
0,1,0,3,5,1,111,7,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,6,0
0,1,1,1,5,1,58,23,0
0,1,0,1,4,1,58,18,0
0,1,1,1,5,4,58,20,0
0,1,0,4,5,1,27,18,0
0,0,0,1,5,1,71,12,0
0,1,1,1,5,1,22,18,0
0,1,0,1,5,1,58,22,0
0,0,0,1,5,1,72,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,31,0
0,1,0,1,5,1,61,12,0
0,1,0,1,2,4,107,17,0
0,1,0,1,5,1,33,12,0
0,1,0,1,3,1,22,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,6,9,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,9,61,18,0
0,1,1,1,0,1,22,29,0
0,1,0,1,0,5,30,22,0
0,1,1,1,5,1,29,1,0
0,1,1,1,5,1,4,5,0
0,1,1,1,0,1,22,4,0
0,0,0,0,5,1,58,18,0
0,1,0,1,5,1,22,12,0
0,1,0,1,2,1,22,31,0
0,1,1,1,5,1,61,18,0
0,1,0,1,5,5,9,30,0
0,1,1,1,0,1,61,25,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,90,31,0
0,1,1,3,5,1,122,18,0
0,0,0,1,0,1,61,7,0
0,1,1,0,6,9,30,36,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,22,31,0
0,1,0,1,5,1,58,18,0
0,1,0,3,5,1,58,18,0
0,1,1,1,3,1,107,18,0
0,1,1,1,2,1,39,31,0
0,1,1,1,5,1,58,18,0
0,1,0,3,2,4,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,61,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,58,18,0
0,1,1,0,5,1,39,18,0
0,1,1,1,2,1,61,22,0
1,1,1,1,1,0,58,31,0
0,1,1,1,5,1,61,25,0
0,0,0,1,5,1,111,18,0
0,1,0,1,5,9,61,18,0
0,1,1,1,5,1,75,22,0
0,0,0,1,5,1,111,18,0
0,1,0,1,2,1,19,18,0
0,1,0,0,5,1,58,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,0,4,58,31,0
0,0,0,1,5,1,22,18,0
0,1,0,1,4,1,61,22,0
0,1,0,1,5,1,58,12,0
1,1,1,3,6,9,35,23,0
0,1,0,1,2,1,58,18,0
0,1,0,1,5,1,22,12,0
0,1,0,1,5,1,26,31,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,19,18,0
0,1,1,0,5,1,23,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,22,18,0
0,1,0,1,0,1,4,12,0
0,1,1,1,5,1,59,17,0
0,1,0,1,5,1,39,18,0
0,1,1,0,5,1,58,18,0
0,1,1,1,5,9,58,12,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,30,12,0
0,1,0,1,0,1,58,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,4,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,2,51,16,0
0,0,0,1,2,1,49,31,0
0,0,0,1,2,4,58,0,0
0,1,1,1,5,1,53,17,0
0,1,1,1,0,1,58,23,0
0,0,0,1,2,9,122,15,0
0,1,0,1,6,9,96,18,0
0,1,0,1,0,1,118,31,0
0,1,0,4,4,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,2,9,122,15,0
0,1,0,1,0,1,51,22,0
0,1,0,1,5,1,39,31,0
0,1,0,1,4,1,75,22,0
0,1,1,1,0,2,58,18,0
0,0,0,1,5,1,22,18,0
0,1,1,1,5,1,61,31,0
0,1,1,0,5,1,58,18,0
0,1,1,1,0,2,58,18,0
0,0,1,1,0,1,75,18,0
0,1,0,1,6,9,119,18,0
0,0,0,1,5,1,58,18,0
0,1,0,3,5,1,58,17,0
0,1,0,1,2,1,75,2,0
0,1,0,1,2,1,22,18,0
0,1,1,1,0,0,58,18,0
0,1,1,1,6,1,39,12,0
0,1,0,2,0,1,58,0,0
0,1,0,1,2,1,58,7,0
0,1,1,1,0,1,61,12,0
0,1,1,1,0,4,8,7,0
0,1,0,2,2,1,61,22,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,9,39,25,0
0,1,0,0,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,1,0,5,1,51,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,2,4,58,18,0
0,0,0,1,5,1,111,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,126,18,0
0,0,0,1,5,1,32,18,0
0,1,1,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,3,1,39,1,0
0,1,0,0,5,1,58,18,0
0,1,1,1,5,1,58,22,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,31,11,0
1,1,1,1,5,1,58,18,0
0,1,0,1,1,1,58,31,0
0,1,1,0,5,1,31,18,0
0,1,1,1,2,4,55,16,0
0,1,0,1,5,1,41,18,0
0,1,0,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,0,3,0,9,17,31,0
0,1,0,1,6,1,38,7,0
0,1,0,1,5,1,118,13,0
0,0,0,1,1,9,61,22,0
0,0,1,3,2,4,111,10,0
0,1,1,3,2,4,55,16,0
0,1,0,1,5,1,58,12,0
0,1,0,1,5,1,58,6,0
0,1,0,0,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,22,18,0
0,1,1,1,2,4,123,20,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,98,11,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,9,22,12,0
0,1,0,1,5,1,119,24,0
0,1,0,1,2,1,75,2,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,0,1,2,4,119,7,0
0,1,1,3,2,4,15,16,0
0,0,0,1,5,1,72,18,0
0,1,1,0,5,9,29,9,0
0,1,0,1,5,1,4,12,0
0,0,0,1,5,1,75,18,0
0,0,0,1,5,1,53,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,88,18,0
0,1,1,1,6,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,4,66,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,33,12,0
0,0,0,1,5,1,22,18,0
0,1,1,1,4,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,1,58,9,0
0,1,1,3,6,4,99,25,0
0,0,0,1,5,1,61,5,0
0,0,1,1,6,1,22,6,0
0,1,0,1,5,9,58,31,0
0,1,1,1,5,1,77,31,0
0,0,0,3,2,4,113,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,22,18,0
0,1,0,1,5,9,8,29,0
0,1,0,1,2,4,39,7,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,5,41,34,0
0,0,0,1,5,1,58,18,0
0,1,0,0,5,1,58,12,0
0,1,1,1,0,1,22,12,0
0,1,1,1,5,1,21,12,0
0,1,0,4,4,1,1,13,0
0,1,0,1,5,1,58,31,0
0,1,1,1,6,4,53,17,0
1,1,1,1,3,1,61,18,0
0,1,1,1,5,1,19,22,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,58,26,0
0,1,1,1,6,4,58,1,0
0,1,0,1,5,1,58,24,0
0,1,1,1,5,1,23,23,0
0,0,0,1,5,1,76,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,21,18,0
0,1,1,3,2,4,15,1,0
0,1,1,1,5,1,22,12,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,75,22,0
0,1,0,1,0,1,9,31,0
0,1,0,1,0,1,61,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,1,3,2,9,4,22,0
0,1,1,1,0,1,58,18,0
0,0,0,1,5,1,58,7,0
0,1,1,2,5,1,30,36,0
0,1,0,1,5,1,22,26,0
0,0,1,1,5,1,58,12,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,41,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,4,18,0
0,1,0,1,0,1,58,25,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,22,18,0
0,1,1,1,0,1,58,12,0
0,1,1,1,6,4,59,31,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,112,31,0
0,1,1,1,5,1,39,13,0
0,1,0,0,5,2,58,18,0
0,1,1,3,6,4,35,1,0
0,1,1,1,0,1,58,22,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,22,22,0
0,1,1,1,5,1,21,12,0
0,1,0,1,0,1,9,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,0,1,30,22,0
0,1,1,1,5,1,1,24,0
0,0,0,1,5,1,58,12,0
0,1,1,1,2,9,51,16,0
0,1,1,0,5,1,58,18,0
0,0,0,1,5,1,34,18,0
0,1,1,1,5,1,19,29,0
0,1,0,1,5,1,4,18,0
0,1,1,1,5,1,19,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,90,17,0
0,0,0,1,5,1,74,18,0
0,1,0,1,5,1,67,9,0
0,1,1,1,2,1,58,12,0
0,1,1,1,6,4,58,1,0
0,1,0,1,5,1,58,18,0
0,1,1,3,5,1,1,24,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,0,1,5,1,58,31,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,61,22,0
0,1,1,1,6,1,58,4,0
1,1,0,1,5,1,58,18,0
0,1,0,1,0,1,119,12,0
0,0,0,1,5,1,22,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,9,22,18,0
0,1,1,0,5,1,31,18,0
0,0,0,1,0,0,9,31,0
0,1,0,1,0,1,25,21,0
0,0,0,1,5,1,37,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,14,0
0,1,1,1,0,2,58,0,0
0,0,0,1,5,1,22,18,0
0,1,0,1,2,1,22,31,0
0,0,0,1,5,1,58,18,0
0,1,0,3,2,1,79,23,0
0,1,1,1,5,4,69,18,0
0,0,0,3,2,1,26,7,0
0,1,1,4,5,1,27,31,0
0,1,1,2,5,1,30,36,0
0,1,0,1,2,1,75,31,0
0,1,1,1,5,1,119,9,0
0,1,1,1,6,4,22,1,0
0,1,1,1,5,1,72,12,0
0,1,1,1,5,1,58,9,0
0,1,1,1,5,1,58,12,0
0,1,0,2,6,5,110,18,0
0,1,0,1,5,1,6,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,2,18,6,0
0,1,1,1,0,1,61,12,0
0,0,0,1,5,1,75,18,0
0,1,1,1,6,1,61,18,0
0,1,0,1,5,1,1,18,0
0,0,0,1,2,1,94,18,0
1,0,0,1,5,1,58,22,0
0,1,0,1,0,0,61,12,0
0,1,1,1,0,1,88,17,0
0,1,1,1,5,1,22,31,0
0,1,1,1,5,1,58,18,0
1,1,1,1,1,0,58,31,0
0,1,0,1,5,9,105,31,0
0,1,1,0,5,9,61,12,0
0,1,0,1,6,1,111,23,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,29,18,0
0,1,1,1,5,5,58,12,0
0,1,1,0,5,1,31,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,30,18,0
0,1,0,1,5,1,22,12,0
0,1,1,1,5,1,22,29,0
0,1,0,1,5,1,19,3,0
0,1,1,1,6,1,61,18,0
0,1,1,3,5,4,51,16,0
0,1,0,3,5,1,58,19,0
0,1,0,4,2,1,58,18,0
0,1,1,1,0,1,61,7,0
0,0,0,0,5,1,58,18,0
0,0,1,1,5,1,22,31,0
0,1,0,1,5,1,118,18,0
0,1,1,1,0,1,58,18,0
0,1,0,1,5,1,58,18,0
1,1,1,1,5,4,58,6,0
0,1,1,1,5,2,51,16,0
0,1,0,1,0,1,61,22,0
0,1,0,1,5,1,58,18,0
1,0,0,1,0,9,61,3,0
0,1,0,1,5,1,58,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,9,33,18,0
0,1,0,1,2,9,22,31,0
0,1,1,1,2,1,22,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,22,26,0
0,1,0,1,4,5,58,22,0
0,1,1,1,5,1,112,20,0
0,1,0,1,2,9,26,31,0
0,1,1,1,3,5,119,20,0
0,1,0,1,5,1,58,18,0
1,0,0,1,5,1,58,18,0
0,1,0,1,5,1,22,7,0
0,1,1,1,6,4,58,1,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,75,31,0
0,1,0,1,2,0,11,20,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,30,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,22,18,0
0,1,1,1,0,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,61,12,0
0,1,1,3,4,0,75,22,0
0,1,0,1,2,1,58,31,0
0,1,0,1,0,0,58,1,0
0,1,0,1,5,1,19,26,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,107,19,0
0,1,0,1,6,1,52,18,0
0,1,1,1,2,1,22,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,0,13,0
0,1,0,1,0,1,21,18,0
0,1,1,1,2,9,22,22,0
0,1,1,1,0,1,39,18,0
0,1,1,1,0,1,58,31,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,0,6,4,91,7,0
0,1,1,1,2,1,75,2,0
0,1,1,0,5,1,31,18,0
0,1,1,1,0,1,22,18,0
0,1,1,4,6,2,51,16,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,1,75,31,0
0,1,1,1,0,9,119,18,0
0,1,1,1,0,1,58,22,0
0,1,1,1,1,1,75,26,0
0,1,0,1,5,1,22,18,0
0,0,0,0,5,1,58,18,0
0,1,0,1,0,1,72,18,0
0,1,1,1,2,4,15,16,0
0,1,0,1,5,1,22,18,0
0,1,1,1,6,1,61,12,0
0,1,1,0,6,9,22,31,0
0,1,1,1,0,1,58,18,0
0,1,0,1,5,1,22,18,0
0,1,1,4,6,2,51,16,0
0,1,0,1,2,1,23,23,0
0,1,1,1,6,4,23,31,0
0,1,1,1,5,1,58,0,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,22,18,0
0,1,1,1,4,1,29,18,0
0,1,0,2,5,9,75,2,0
0,1,0,1,5,1,10,5,0
0,0,0,1,5,1,22,18,0
0,1,0,1,5,1,58,26,0
0,0,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,5,0,42,25,0
0,1,1,1,5,1,88,12,0
